ip_from,ip_to,country_code,country,region,city,latitude,longitude,zip_code,time_zone,isp,domain,net_speed,idd_code,area_code,weather_station_code,weather_station_name,mcc,mnc,mobile_brand,elevation,ip_from_inet,ip_to_inet,ip_count,cidr,insert_ts
16822784,16823039,TH,Thailand,Chachoengsao,Bang Pakong,13.54297,100.99333,24130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0004,Chon Buri,520,15/47,TOT 3G,2,1.0.178.0,1.0.178.255,256,{1.0.178.0/24},2023-01-06
16823040,16823295,TH,Thailand,Chon Buri,Chon Buri,13.3622,100.98345,20160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0004,Chon Buri,520,15/47,TOT 3G,3,1.0.179.0,1.0.179.255,256,{1.0.179.0/24},2023-01-05
16823296,16823807,TH,Thailand,Rayong,Klaeng,12.77972,101.64831,21110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0044,Chanthaburi,520,15/47,TOT 3G,11,1.0.180.0,1.0.181.255,512,{1.0.180.0/23},2023-02-27
16823808,16824063,TH,Thailand,Chon Buri,Sattahip,12.66644,100.90073,20180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,4,1.0.182.0,1.0.182.255,256,{1.0.182.0/24},2023-01-02
16824064,16824319,TH,Thailand,Rayong,Klaeng,12.77972,101.64831,21110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0044,Chanthaburi,520,15/47,TOT 3G,11,1.0.183.0,1.0.183.255,256,{1.0.183.0/24},2023-02-03
16824320,16824575,TH,Thailand,Sa Kaeo,Aranyaprathet,13.69276,102.50128,27120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,037,THXX0042,Prachin Buri,520,15/47,TOT 3G,50,1.0.184.0,1.0.184.255,256,{1.0.184.0/24},2023-01-19
16824576,16824831,TH,Thailand,Rayong,Rayong,12.680808,101.25769,21000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,6,1.0.185.0,1.0.185.255,256,{1.0.185.0/24},2023-01-31
16824832,16825087,TH,Thailand,Chon Buri,Phanat Nikhom,13.44581,101.18445,20140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0004,Chon Buri,520,15/47,TOT 3G,11,1.0.186.0,1.0.186.255,256,{1.0.186.0/24},2023-02-26
16825088,16825343,TH,Thailand,Chanthaburi,Chanthaburi,12.60961,102.10447,22210,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,039,THXX0044,Chanthaburi,520,15/47,TOT 3G,5,1.0.187.0,1.0.187.255,256,{1.0.187.0/24},2023-01-14
16825344,16825599,TH,Thailand,Chachoengsao,Sanam Chai Khet,13.65864,101.43906,24160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0042,Prachin Buri,520,15/47,TOT 3G,20,1.0.188.0,1.0.188.255,256,{1.0.188.0/24},2023-02-10
16825600,16825855,TH,Thailand,Rayong,Rayong,12.680808,101.25769,21000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,6,1.0.189.0,1.0.189.255,256,{1.0.189.0/24},2023-02-28
16825856,16826111,TH,Thailand,Nakhon Si Thammarat,Nakhon Si Thammarat,8.43333,99.96667,80230,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,075,THXX0048,Nakhon Si Thammarat,520,15/47,TOT 3G,7,1.0.190.0,1.0.190.255,256,{1.0.190.0/24},2023-01-19
16826112,16826367,TH,Thailand,Phatthalung,Si Banphot,7.72136,99.8843,93190,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0048,Nakhon Si Thammarat,520,15/47,TOT 3G,55,1.0.191.0,1.0.191.255,256,{1.0.191.0/24},2023-01-08
16826368,16826623,TH,Thailand,Krabi,Krabi,8.07257,98.91052,81000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,075,THXX0018,Phuket,520,15/47,TOT 3G,11,1.0.192.0,1.0.192.255,256,{1.0.192.0/24},2023-02-15
16826624,16826879,TH,Thailand,Phuket,Phuket,7.890479,98.39811,83120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0018,Phuket,520,15/47,TOT 3G,19,1.0.193.0,1.0.193.255,256,{1.0.193.0/24},2023-02-27
16826880,16827135,TH,Thailand,Phatthalung,Khuan Khanun,7.7347,100.00931,93110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0048,Nakhon Si Thammarat,520,15/47,TOT 3G,21,1.0.194.0,1.0.194.255,256,{1.0.194.0/24},2023-01-18
16827136,16827391,TH,Thailand,Surat Thani,Surat Thani,9.14011,99.33311,84150,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0047,Surat Thani,520,15/47,TOT 3G,9,1.0.195.0,1.0.195.255,256,{1.0.195.0/24},2023-01-31
16827392,16827647,TH,Thailand,Surat Thani,Koh Tao,10.09808,99.83809,84280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,99,1.0.196.0,1.0.196.255,256,{1.0.196.0/24},2023-01-04
16827648,16827903,TH,Thailand,Surat Thani,Kanchanadit,9.16611,99.47014,84160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0047,Surat Thani,520,15/47,TOT 3G,31,1.0.197.0,1.0.197.255,256,{1.0.197.0/24},2023-02-10
16827904,16828159,TH,Thailand,Surat Thani,Ko Samui,9.53567,99.93567,84140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,7,1.0.198.0,1.0.198.255,256,{1.0.198.0/24},2023-01-10
16828160,16828415,TH,Thailand,Phangnga,Kapong,8.69697,98.40914,82160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0024,Thai Muang,520,15/47,TOT 3G,27,1.0.199.0,1.0.199.255,256,{1.0.199.0/24},2023-02-02
16828416,16828671,TH,Thailand,Rayong,Ban Chang,12.72543,101.0553,21130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,45,1.0.200.0,1.0.200.255,256,{1.0.200.0/24},2023-02-16
16828672,16828927,TH,Thailand,Samut Prakan,Phra Pradaeng,13.658306,100.53348,10130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.0.201.0,1.0.201.255,256,{1.0.201.0/24},2023-02-14
16828928,16829183,TH,Thailand,Chumphon,Sawi,10.23683,99.10958,86130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0047,Surat Thani,520,15/47,TOT 3G,21,1.0.202.0,1.0.202.255,256,{1.0.202.0/24},2023-02-02
16829184,16829439,TH,Thailand,Phuket,Thalang,8.0317,98.33408,83110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0025,Thalang,520,15/47,TOT 3G,15,1.0.203.0,1.0.203.255,256,{1.0.203.0/24},2023-02-11
16829440,16829695,TH,Thailand,Kamphaeng Phet,Pang Sila Thong,16.09631,99.48906,62180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,055,THXX0036,Kam Paeng Phet,520,15/47,TOT 3G,97,1.0.204.0,1.0.204.255,256,{1.0.204.0/24},2023-01-25
16829696,16829951,TH,Thailand,Nakhon Sawan,Tha Tako,15.64218,100.47839,60160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,056,THXX0053,Lopburi,520,15/47,TOT 3G,35,1.0.205.0,1.0.205.255,256,{1.0.205.0/24},2023-01-31
16829952,16830207,TH,Thailand,Phetchabun,Lom Kao,16.88614,101.22894,67120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,056,THXX0033,Loei,520,15/47,TOT 3G,162,1.0.206.0,1.0.206.255,256,{1.0.206.0/24},2023-01-21
16830208,16830463,TH,Thailand,Phetchabun,Phetchabun,16.41904,101.16056,67000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,056,THXX0008,Khon Kaen,520,15/47,TOT 3G,119,1.0.207.0,1.0.207.255,256,{1.0.207.0/24},2023-02-21
16830464,16830975,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.0.208.0,1.0.209.255,512,{1.0.208.0/23},2023-01-21
16830976,16831487,TH,Thailand,Phra Nakhon Si Ayutthaya,Nakhon Luang,14.46281,100.60832,13260,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,035,THXX0017,Phra Nakhon Si Ayutthaya,520,15/47,TOT 3G,8,1.0.210.0,1.0.211.255,512,{1.0.210.0/23},2023-01-21
16831488,16831743,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.0.212.0,1.0.212.255,256,{1.0.212.0/24},2023-01-16
16831744,16831999,TH,Thailand,Prachuap Khiri Khan,Sam Roi Yot,12.27081,99.87203,77120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,9,1.0.213.0,1.0.213.255,256,{1.0.213.0/24},2023-02-26
16832000,16832255,TH,Thailand,Narathiwat,Su-ngai Kolok,6.02977,101.96586,96120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0023,Kota Bharu,520,15/47,TOT 3G,20,1.0.214.0,1.0.214.255,256,{1.0.214.0/24},2023-02-24
16832256,16832511,TH,Thailand,Chaiyaphum,Chatturat,15.56542,101.84547,36130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,044,THXX0038,Chaiyaphum,520,15/47,TOT 3G,196,1.0.215.0,1.0.215.255,256,{1.0.215.0/24},2023-01-08
16832512,16832767,TH,Thailand,Phangnga,Phang Nga,8.4509,98.52985,82130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0024,Thai Muang,520,15/47,TOT 3G,15,1.0.216.0,1.0.216.255,256,{1.0.216.0/24},2023-02-11
16832768,16833023,TH,Thailand,Trang,Kantang,7.40542,99.51561,92110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,075,THXX0050,Hat Yai,520,15/47,TOT 3G,9,1.0.217.0,1.0.217.255,256,{1.0.217.0/24},2023-01-31
16833024,16833279,TH,Thailand,Chiang Rai,Pa Daet,19.5048,99.99243,57190,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0028,Phayao,520,15/47,TOT 3G,384,1.0.218.0,1.0.218.255,256,{1.0.218.0/24},2023-02-15
16833280,16833535,TH,Thailand,Chiang Rai,Phan,19.55395,99.74046,57120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0028,Phayao,520,15/47,TOT 3G,416,1.0.219.0,1.0.219.255,256,{1.0.219.0/24},2023-02-11
16833536,16833791,TH,Thailand,Phatthalung,Phatthalung,7.61786,100.07792,93170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,13,1.0.220.0,1.0.220.255,256,{1.0.220.0/24},2023-01-03
16833792,16834047,TH,Thailand,Surat Thani,Surat Thani,9.14011,99.33311,84150,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0047,Surat Thani,520,15/47,TOT 3G,9,1.0.221.0,1.0.221.255,256,{1.0.221.0/24},2023-01-21
16834048,16834559,TH,Thailand,Krung Thep Maha Nakhon,Bangkok,13.749976,100.516815,10200,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.0.222.0,1.0.223.255,512,{1.0.222.0/23},2023-01-19
16834560,16834815,TH,Thailand,Loei,Phu Kradueng,16.88425,101.88467,42180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0005,Chum Phae,520,15/47,TOT 3G,265,1.0.224.0,1.0.224.255,256,{1.0.224.0/24},2023-01-25
16834816,16835327,TH,Thailand,Udon Thani,Non Sa-at,16.97914,102.8937,40280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,220,1.0.225.0,1.0.226.255,512,"{1.0.225.0/24,1.0.226.0/24}",2023-01-17
16835328,16835839,TH,Thailand,Kalasin,Kuchinarai,16.541,104.05004,46110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,168,1.0.227.0,1.0.228.255,512,"{1.0.227.0/24,1.0.228.0/24}",2023-01-17
16835840,16836095,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.0.229.0,1.0.229.255,256,{1.0.229.0/24},2023-02-07
16836096,16836351,TH,Thailand,Nakhon Phanom,Renu Nakhon,17.05157,104.67709,48170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,152,1.0.230.0,1.0.230.255,256,{1.0.230.0/24},2023-02-14
16836352,16836607,TH,Thailand,Loei,Wang Saphung,17.30097,101.7685,42130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,254,1.0.231.0,1.0.231.255,256,{1.0.231.0/24},2023-02-18
16836608,16836863,TH,Thailand,Udon Thani,Sang Khom,17.82649,103.09262,41260,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0032,Nong Khai,520,15/47,TOT 3G,172,1.0.232.0,1.0.232.255,256,{1.0.232.0/24},2023-01-29
16836864,16837119,TH,Thailand,Loei,Loei,17.49052,101.72749,42000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,245,1.0.233.0,1.0.233.255,256,{1.0.233.0/24},2023-01-31
16837120,16837375,TH,Thailand,Kalasin,Kuchinarai,16.541,104.05004,46110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,168,1.0.234.0,1.0.234.255,256,{1.0.234.0/24},2023-01-13
16837376,16837631,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.0.235.0,1.0.235.255,256,{1.0.235.0/24},2023-02-26
16837632,16837887,TH,Thailand,Kalasin,Kuchinarai,16.541,104.05004,46110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,168,1.0.236.0,1.0.236.255,256,{1.0.236.0/24},2023-01-02
16837888,16838143,TH,Thailand,Bueng Kan,Ban Mai Phatthana,18.1932,103.742,-,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0032,Nong Khai,520,15/47,TOT 3G,168,1.0.237.0,1.0.237.255,256,{1.0.237.0/24},2023-01-29
16877568,16877823,TH,Thailand,Roi Et,Roi Et,16.0567,103.65309,45000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,149,1.1.136.0,1.1.136.255,256,{1.1.136.0/24},2023-01-04
16838144,16838399,TH,Thailand,Nakhon Phanom,Renu Nakhon,17.05157,104.67709,48170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,152,1.0.238.0,1.0.238.255,256,{1.0.238.0/24},2023-02-10
16838400,16838655,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.0.239.0,1.0.239.255,256,{1.0.239.0/24},2023-02-21
16838656,16838911,TH,Thailand,Phangnga,Takua Thung,8.38373,98.45123,82130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0007,Khok Kloi,520,15/47,TOT 3G,9,1.0.240.0,1.0.240.255,256,{1.0.240.0/24},2023-01-29
16838912,16839167,TH,Thailand,Phangnga,Thai Mueang,8.39914,98.26061,82120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,076,THXX0024,Thai Muang,520,15/47,TOT 3G,23,1.0.241.0,1.0.241.255,256,{1.0.241.0/24},2023-02-26
16839168,16839423,TH,Thailand,Surat Thani,Ko Pha Ngan,9.71945,99.99511,84280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,11,1.0.242.0,1.0.242.255,256,{1.0.242.0/24},2023-01-24
16839424,16839935,TH,Thailand,Surat Thani,Ko Samui,9.53567,99.93567,84140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,7,1.0.243.0,1.0.244.255,512,"{1.0.243.0/24,1.0.244.0/24}",2023-01-31
16839936,16840191,TH,Thailand,Phatthalung,Phatthalung,7.61786,100.07792,93170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,13,1.0.245.0,1.0.245.255,256,{1.0.245.0/24},2023-01-27
16840192,16840447,TH,Thailand,Surat Thani,Ko Pha Ngan,9.71945,99.99511,84280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,11,1.0.246.0,1.0.246.255,256,{1.0.246.0/24},2023-01-17
16840448,16840703,TH,Thailand,Surat Thani,Ko Samui,9.53567,99.93567,84140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,077,THXX0046,Ko Samui,520,15/47,TOT 3G,7,1.0.247.0,1.0.247.255,256,{1.0.247.0/24},2023-01-16
16840704,16841215,TH,Thailand,Narathiwat,Su-ngai Kolok,6.02977,101.96586,96120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0023,Kota Bharu,520,15/47,TOT 3G,20,1.0.248.0,1.0.249.255,512,{1.0.248.0/23},2023-01-18
16841216,16841471,TH,Thailand,Yala,Yaha,6.4797,101.132,95120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,38,1.0.250.0,1.0.250.255,256,{1.0.250.0/24},2023-01-14
16841472,16841727,TH,Thailand,Pattani,Mae Lan,6.66114,101.23958,94180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,13,1.0.251.0,1.0.251.255,256,{1.0.251.0/24},2023-01-29
16841728,16841983,TH,Thailand,Yala,Betong,5.77434,101.07231,95110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0002,George Town,520,15/47,TOT 3G,271,1.0.252.0,1.0.252.255,256,{1.0.252.0/24},2023-02-22
16841984,16842239,TH,Thailand,Narathiwat,Su-ngai Kolok,6.02977,101.96586,96120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0023,Kota Bharu,520,15/47,TOT 3G,20,1.0.253.0,1.0.253.255,256,{1.0.253.0/24},2023-01-05
16842240,16842495,TH,Thailand,Narathiwat,Cho-airong,6.22553,101.81128,96180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,28,1.0.254.0,1.0.254.255,256,{1.0.254.0/24},2023-02-26
16842496,16842751,TH,Thailand,Narathiwat,Su-ngai Kolok,6.02977,101.96586,96120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,MYXX0023,Kota Bharu,520,15/47,TOT 3G,20,1.0.255.0,1.0.255.255,256,{1.0.255.0/24},2023-02-26
16842752,16843007,CN,China,Fujian,Fuzhou,26.06139,119.30611,350004,+08:00,ChinaNet Fujian Province Network,chinatelecom.com.cn,DSL,86,0591,CHXX0031,Fuzhou,460,03/11,China Telecom,4,1.1.0.0,1.1.0.255,256,{1.1.0.0/24},2023-02-25
16843008,16843263,US,United States of America,California,San Jose,37.33939,-121.89496,95101,-07:00,APNIC and CloudFlare DNS Resolver Project,cloudflare.com,T1,1,408/650,USCA0993,San Jose,-,-,-,24,1.1.1.0,1.1.1.255,256,{1.1.1.0/24},2023-02-11
16843264,16844799,CN,China,Fujian,Fuzhou,26.06139,119.30611,350004,+08:00,ChinaNet Fujian Province Network,chinatelecom.com.cn,DSL,86,0591,CHXX0031,Fuzhou,460,03/11,China Telecom,4,1.1.2.0,1.1.7.255,1536,"{1.1.2.0/23,1.1.4.0/22}",2023-01-31
16844800,16845055,CN,China,Shanghai,Shanghai,31.224333,121.46895,200020,+08:00,Yamu Technologies Co. Ltd.,yamu.com,T1,86,021,CHXX0116,Shanghai,-,-,-,11,1.1.8.0,1.1.8.255,256,{1.1.8.0/24},2023-02-11
16845056,16859135,CN,China,Guangdong,Guangzhou,23.127361,113.26457,510140,+08:00,ChinaNet Guangdong Province Network,chinatelecom.com.cn,DSL,86,020,CHXX0037,Guangzhou,460,03/11,China Telecom,11,1.1.9.0,1.1.63.255,14080,"{1.1.9.0/24,1.1.10.0/23,1.1.12.0/22,1.1.16.0/20,1.1.32.0/19}",2023-01-03
16859136,16875519,JP,Japan,Tokyo,Tokyo,35.6895,139.69232,160-0021,+09:00,I2TS Inc.,i2ts.com,T1,81,042,JAXX0085,Tokyo,-,-,-,37,1.1.64.0,1.1.127.255,16384,{1.1.64.0/18},2023-01-20
16875520,16875775,TH,Thailand,Roi Et,Phanom Phrai,15.67783,104.11025,45140,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0019,Roi Et,520,15/47,TOT 3G,136,1.1.128.0,1.1.128.255,256,{1.1.128.0/24},2023-02-26
16875776,16876031,TH,Thailand,Sakon Nakhon,Wanon Niwat,17.63391,103.75241,47120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0020,Sakhon Nakhon,520,15/47,TOT 3G,165,1.1.129.0,1.1.129.255,256,{1.1.129.0/24},2023-01-26
16876032,16876287,TH,Thailand,Nakhon Phanom,Renu Nakhon,17.05157,104.67709,48170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,152,1.1.130.0,1.1.130.255,256,{1.1.130.0/24},2023-01-21
16876288,16876543,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.1.131.0,1.1.131.255,256,{1.1.131.0/24},2023-02-01
16876544,16876799,TH,Thailand,Loei,Loei,17.49052,101.72749,42000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,245,1.1.132.0,1.1.132.255,256,{1.1.132.0/24},2023-02-28
16876800,16877055,TH,Thailand,Bueng Kan,Ban Mai Phatthana,18.1932,103.742,-,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0032,Nong Khai,520,15/47,TOT 3G,168,1.1.133.0,1.1.133.255,256,{1.1.133.0/24},2023-01-16
16877056,16877311,TH,Thailand,Mukdahan,Khamcha-i,16.57764,104.41956,49110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,182,1.1.134.0,1.1.134.255,256,{1.1.134.0/24},2023-01-29
16877312,16877567,TH,Thailand,Kalasin,Nong Kung Si,16.65,103.3,46220,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,182,1.1.135.0,1.1.135.255,256,{1.1.135.0/24},2023-02-02
16877824,16878079,TH,Thailand,Udon Thani,Ban Na Muang,17.23824,103.00892,41380,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0026,Udon Thani,520,15/47,TOT 3G,177,1.1.137.0,1.1.137.255,256,{1.1.137.0/24},2023-02-13
16878080,16878335,TH,Thailand,Mukdahan,Khamcha-i,16.57764,104.41956,49110,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0037,Mukdahan,520,15/47,TOT 3G,182,1.1.138.0,1.1.138.255,256,{1.1.138.0/24},2023-02-03
16878336,16878591,TH,Thailand,Loei,Phu Luang,17.1392,101.66392,42230,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0033,Loei,520,15/47,TOT 3G,274,1.1.139.0,1.1.139.255,256,{1.1.139.0/24},2023-01-25
16878592,16878847,TH,Thailand,Narathiwat,Cho-airong,6.22553,101.81128,96180,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,28,1.1.140.0,1.1.140.255,256,{1.1.140.0/24},2023-02-10
16878848,16879103,TH,Thailand,Chon Buri,Pattaya,12.933006,100.88409,76130,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,038,THXX0015,Pattaya,520,15/47,TOT 3G,7,1.1.141.0,1.1.141.255,256,{1.1.141.0/24},2023-01-14
16879104,16879359,TH,Thailand,Trang,Ratsada,7.97467,99.63353,92160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,075,THXX0048,Nakhon Si Thammarat,520,15/47,TOT 3G,34,1.1.142.0,1.1.142.255,256,{1.1.142.0/24},2023-02-23
16879360,16879615,TH,Thailand,Phatthalung,Phatthalung,7.61786,100.07792,93170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,13,1.1.143.0,1.1.143.255,256,{1.1.143.0/24},2023-01-17
16879616,16879871,TH,Thailand,Kalasin,Huai Mek,16.58975,103.23547,46170,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0012,Maha Sarakham,520,15/47,TOT 3G,180,1.1.144.0,1.1.144.255,256,{1.1.144.0/24},2023-01-29
16879872,16880127,TH,Thailand,Udon Thani,Sang Khom,17.82649,103.09262,41260,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,THXX0032,Nong Khai,520,15/47,TOT 3G,172,1.1.145.0,1.1.145.255,256,{1.1.145.0/24},2023-01-06
16880128,16880383,TH,Thailand,Udon Thani,Na Yung,17.89747,102.14981,41380,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,042,LAXX0001,Vientiane,520,15/47,TOT 3G,229,1.1.146.0,1.1.146.255,256,{1.1.146.0/24},2023-01-13
16880384,16880639,TH,Thailand,Khon Kaen,Khon Kaen,16.44671,102.833,40270,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,043,THXX0001,Ban Phai,520,15/47,TOT 3G,166,1.1.147.0,1.1.147.255,256,{1.1.147.0/24},2023-01-16
16880640,16880895,TH,Thailand,Yala,Yala,6.53995,101.28128,95000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,073,THXX0051,Narathiwat,520,15/47,TOT 3G,21,1.1.148.0,1.1.148.255,256,{1.1.148.0/24},2023-01-26
16880896,16881151,TH,Thailand,Songkhla,Na Thawi,6.74192,100.69139,90160,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0050,Hat Yai,520,15/47,TOT 3G,26,1.1.149.0,1.1.149.255,256,{1.1.149.0/24},2023-01-06
16881152,16881407,TH,Thailand,Songkhla,Songkhla,7.19882,100.5951,90190,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,074,THXX0049,Songkhla,520,15/47,TOT 3G,12,1.1.150.0,1.1.150.255,256,{1.1.150.0/24},2023-01-03
